Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
copy-of-jack-kirby-barry-geller-lord-of-light-blacklight-print-planetary-control-room-1-right,Complete Set of 14 Jack Kirby / Barry Geller - Lord of Light Blacklight Prints (Unsigned),"<p>Barry Geller &amp; Jack Kirby’s LORD OF LIGHT artwork is now appearing in color for the first time in Heavy Metal #276, and to celebrate, we_re offering a chance to own a piece of history in bold psychedelic blacklight!</p>
<p>14 works of art from the Lord of Light project were selected to be meticulously colored by master Mark Englert.</p>
<p>The print at right entitled _Planetary Control Room (right side)_ measures 24"" x 30"" is now in a limited edition series. Each print was limited to just 50 copies and several were previously pre sold at the San Diego Comic Con in July so these are now available in EXTREMELY LIMITED numbers.</p>
<p>Pieces by Geller &amp; Kirby, mostly unseen before now, are part of American history as they were the artwork used by the CIA for OPERATION: ARGO, which helped free American embassy workers during the Iranian coup in 1979.</p>
<p> </p>
<p>THERE IS ONLY ONE SET AVAILABLE</p>",Heavy Metal - No Sale,Classic Book,"Jack Kirby Lord of Light, Lord of Light, New Item, onsale, Rare-Collectible",true,Variant,Default Title,,,,,"",6804,shopify,1,deny,bandwear-fulfillment,2799.99,3499.99,true,true,"",https://cdn.shopify.com/s/files/1/2358/6005/products/6075377E-182F-4746-85AB-A89B5E2A702C.jpeg?v=1542121860,1,,false,,,,,,,,,,,,,,,,,lb,,
copy-of-jack-kirby-barry-geller-lord-of-light-blacklight-print-planetary-control-room-1-right,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2358/6005/products/9EC7E0BC-3829-46C6-8D60-0BA20AFFFDA9.jpeg?v=1542121885,2,,,,,,,,,,,,,,,,,,,,,
copy-of-jack-kirby-barry-geller-lord-of-light-blacklight-print-planetary-control-room-1-right,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2358/6005/products/6E297F5C-F494-43F0-86B3-13EB0F2CDA80.jpeg?v=1542121887,3,,,,,,,,,,,,,,,,,,,,,
copy-of-jack-kirby-barry-geller-lord-of-light-blacklight-print-planetary-control-room-1-right,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2358/6005/products/48F1F34B-842F-4A7D-BC9B-1B2807807070.jpeg?v=1542121888,4,,,,,,,,,,,,,,,,,,,,,
copy-of-jack-kirby-barry-geller-lord-of-light-blacklight-print-planetary-control-room-1-right,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2358/6005/products/2235EA99-04C9-4753-830E-D20CE14E34C3.jpeg?v=1542121889,5,,,,,,,,,,,,,,,,,,,,,
copy-of-jack-kirby-barry-geller-lord-of-light-blacklight-print-planetary-control-room-1-right,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2358/6005/products/C463C452-316B-4782-A9B5-C9FDE4964951.jpeg?v=1542121890,6,,,,,,,,,,,,,,,,,,,,,
copy-of-jack-kirby-barry-geller-lord-of-light-blacklight-print-planetary-control-room-1-right,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2358/6005/products/D83592BE-E1F3-49FF-93E9-5EE757507EA5.jpeg?v=1542121891,7,,,,,,,,,,,,,,,,,,,,,
copy-of-jack-kirby-barry-geller-lord-of-light-blacklight-print-planetary-control-room-1-right,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2358/6005/products/8976E140-DF49-47D0-8DB8-05642B91E77F.jpeg?v=1542121892,8,,,,,,,,,,,,,,,,,,,,,
copy-of-jack-kirby-barry-geller-lord-of-light-blacklight-print-planetary-control-room-1-right,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2358/6005/products/62BEA644-F17D-4945-84E8-4FE7B8EFFC6E.jpeg?v=1542121894,9,,,,,,,,,,,,,,,,,,,,,
narcopolis-continuum,Narcopolis: Continuum,"<p>In the near distant future, genius inventor Ben creates the ultimate drug. No ordinary narcotic, its effects will take Ben on a trip through time in an attempt to uncover the truth behind his father_s disappearance twenty years ago. In searching for answers, the past reveals its secrets that the young scientist won_t accept, even if it means risking everything he's worked for.</p>
<p>Based on the UK sci-fi thriller starring Elliot Cowan (Da Vinci's Demons), Elodie Yung (Marvel's Daredevil), James Callis (Battlestar Galatica), and Jonathan Pryce (Brazil)</p>
<p>Narcopolis: Continuum explores new corners of the world introduced in the movie.</p>",Heavy Metal - No Sale,Classic Book,onsale,true,Title,Default Title,,,,,COMICS:Narcopolis TPB,286,shopify,13,deny,bandwear-fulfillment,3.00,9.99,true,true,"",https://cdn.shopify.com/s/files/1/2358/6005/products/narcopolis-continuum-front.jpg?v=1517940756,1,,false,,,,,,,,,,,,,,,,,oz,,
narcopolis-continuum,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2358/6005/products/narcopolis-continuum-back.jpg?v=1517940757,2,,,,,,,,,,,,,,,,,,,,,
favole-3-victoria-frances,"Favole 3, Victoria Frances","",Heavy Metal,Classic Book,"Gothic Collection, onsale, Portfolios",false,Variant,Default Title,,,,,"",0,shopify,43,deny,bandwear-fulfillment,6.59,21.95,true,true,,https://cdn.shopify.com/s/files/1/2358/6005/products/51g6EmVm6nL.jpg?v=1507313696,1,,false,,,,,,,,,,,,,,,,,lb,,
shm6022,Fluorescent Black Soft Cover,"<p>MF Wilson / Nathan Fox / Jeromy Cox</p><p>Soft Cover <br>  196 full-color pages<br>  12 3/4"" x 9 1/2""</p><p>A visceral ride through a bio-punk future where life is cheap and death is the only way out. </p><p>Welcome to 2085, the year of the rabbit. </p><p>Fluorescent Black takes the reader into the hard-hitting dark future of South East Asia where gene-tech has divided humankind into two races: the rich, healthy Superiors and the sick, crazy Inferiors. These two races live in neighboring cities separated by a heavily fortified border.</p><p>A superior named Nina is the test model for cutting edge genetic designs. She is a paragon of physical and mental health: her brain and body represent billions of dollars worth of corporate research and development. During a bio-terrorist attack, Nina is kidnapped by a street gang and taken across the border into a ghetto full of man-made splice animals, psychopathic hookers, drug addled freaks, deadly insects, poisonous ecosystems, and abandoned tenements.</p><p>When the corporations tighten their dragnet, the gang quickly discovers that this is no ordinary captive... but she may be the key to solving all of their problems.</p><b> Shipping is $5 for 1st book + $2.50 for each additional book within the  U.S.</b><p>$25 for 1st book + $5 for each additional book outside U.S. </p><p align=""center"">Preview Pages (click to enlarge)</p><p align=""center""><img src=""../krimages/florescent_black/12_13_thumb.jpg"" width=""150"" height=""101"" onclick=""MM_openBrWindow('../krimages/florescent_black/12_13.jpg','','scrollbars=yes,resizable=yes,width=600,height=600')"">  <img src=""../krimages/florescent_black/14_15_thumb.jpg"" width=""150"" height=""101"" onclick=""MM_openBrWindow('../krimages/florescent_black/14_15.jpg','','scrollbars=yes,resizable=yes,width=600,height=600')"">   <img src=""../krimages/florescent_black/92_93_thumb.jpg"" width=""150"" height=""101"" onclick=""MM_openBrWindow('../krimages/florescent_black/92_93.jpg','','scrollbars=yes,resizable=yes,width=600,height=600')""></p><p align=""center""><img src=""../krimages/florescent_black/110_111_thumb.jpg"" width=""150"" height=""101"" onclick=""MM_openBrWindow('../krimages/florescent_black/110_111.jpg','','scrollbars=yes,resizable=yes,width=600,height=600')"">  <img src=""../krimages/florescent_black/116_117_thumb.jpg"" width=""150"" height=""101"" onclick=""MM_openBrWindow('../krimages/florescent_black/116_117.jpg','','scrollbars=yes,resizable=yes,width=600,height=600')"">  <img src=""../krimages/florescent_black/174_175_thumb.jpg"" width=""150"" height=""101"" onclick=""MM_openBrWindow('../krimages/florescent_black/174_175.jpg','','scrollbars=yes,resizable=yes,width=600,height=600')""></p>",Heavy Metal,Classic Book,"Classic Books, onsale",false,Variant,Default Title,,,,,"",0,shopify,0,deny,bandwear-fulfillment,7.49,24.95,true,true,,https://cdn.shopify.com/s/files/1/2358/6005/products/fb-sc-so.jpg?v=1505679801,1,Fluorescent Black Soft Cover,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2358/6005/products/fb-sc-so.jpg?v=1505679801,lb,,
shm5960,Heavy Metal Presents Moebius,From our 1981 Collection...<p>First edition. With an introduction by Federico Fellini. Book contains several graphic stories depicting the artwork of Moebius.</p>,Heavy Metal,Classic Book,"onsale, Rare-Collectible",false,Variant,Default Title,,,,,"",0,shopify,0,deny,bandwear-fulfillment,15.00,50.00,true,true,,https://cdn.shopify.com/s/files/1/2358/6005/products/hm-presents-moebius.jpg?v=1505679825,1,Heavy Metal Presents Moebius,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2358/6005/products/hm-presents-moebius.jpg?v=1505679825,lb,,
shm5856,Retroband B-17 Glow-In-The-Dark Action Figure,"<h1 align=""center"" style=""color:red;"">SOLD OUT</h1>If you were unable to attend San Diego Comic-Con and were crushed to learn of the SDCC exclusive Retroband figures, then get happy starting now! <br><br>In an egregious miscommunication, it turns out that the four figures Aaron Moreno of Retroband created from the film Heavy Metal were simply on display at SDCC! The four figures, finally revealed, are ""Taarna"", ""B-17 Gunner"", ""Harry Canyon"" and ""B-17 Gunner (Glow in the Dark Variant)"". <br><br>Each is completely hand-made in resin and hand-painted by Moreno.  These completely official 3_-inch tall action figures include backing cards illustrated by frequent collaborator Gabriel Hernandez (Worthy Enemies) and will only be available in very limited quatnities!<br><br>Only 30 Made!",Heavy Metal,Classic Book,"onsale, Retroband Toys",false,Variant,Default Title,,,,,"",0,shopify,0,deny,bandwear-fulfillment,60.00,200.00,true,true,,https://cdn.shopify.com/s/files/1/2358/6005/products/b-17-gunner-so.jpg?v=1505679947,1,Retroband B-17 Glow-In-The-Dark Action Figure,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2358/6005/products/b-17-gunner-so.jpg?v=1505679947,lb,,
shm5854,Retroband Taarna with Cloak Action Figure,"<h1 align=""center"" style=""color:red;"">SORRY, THIS ITEM IS SOLD OUT</h1>If you were unable to attend San Diego Comic-Con and were crushed to learn of the SDCC exclusive Retroband figures, then get happy starting now! <br><br>In an egregious miscommunication, it turns out that the four figures Aaron Moreno of Retroband created from the film Heavy Metal were simply on display at SDCC! The four figures, finally revealed, are ""Taarna"", ""B-17 Gunner"", ""Harry Canyon"" and ""B-17 Gunner (Glow in the Dark Variant)"". <br><br>Each is completely hand-made in resin and hand-painted by Moreno.  These completely official 3_-inch tall action figures include backing cards illustrated by frequent collaborator Gabriel Hernandez (Worthy Enemies) and will only be available in very limited quatnities!<br><br>Only 30 Made!",Heavy Metal,Classic Book,"onsale, Retroband Toys",false,Variant,Default Title,,,,,"",0,shopify,0,deny,bandwear-fulfillment,60.00,200.00,true,true,,https://cdn.shopify.com/s/files/1/2358/6005/products/taarnaso.jpg?v=1505679948,1,Retroband Taarna with Cloak Action Figure,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2358/6005/products/taarnaso.jpg?v=1505679948,lb,,
shm5853,Retroband Taarna Action Figure,"<h1 style=""color: red;"" align=""center"">SOLD OUT</h1>If you were unable to attend San Diego Comic-Con and were crushed to learn of the SDCC exclusive Retroband figures, then get happy starting now! <br><br>In an egregious miscommunication, it turns out that the four figures Aaron Moreno of Retroband created from the film Heavy Metal were simply on display at SDCC! The four figures, finally revealed, are ""Taarna"", ""B-17 Gunner"", ""Harry Canyon"" and ""B-17 Gunner (Glow in the Dark Variant)"". <br><br>Each is completely hand-made in resin and hand-painted by Moreno.  These completely official 3_-inch tall action figures include backing cards illustrated by frequent collaborator Gabriel Hernandez (Worthy Enemies) and will only be available in very limited quatnities!<br><br>Only 80 made!",Heavy Metal,Classic Book,"onsale, Retroband Toys",false,Variant,Default Title,,,,,"",0,shopify,0,deny,bandwear-fulfillment,45.00,150.00,true,true,,https://cdn.shopify.com/s/files/1/2358/6005/products/taarna-sold-out.jpg?v=1505679948,1,Retroband Taarna Action Figure,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2358/6005/products/taarna-sold-out.jpg?v=1505679948,lb,,
shm5850,Hail to the Chief - Grant Morrison Variant - signed print (SOLD,"You already know the AWESOME NEWS that legendary comic book writer Grant Morrison will become our new Editor-in-Chief! <p>Brian Ewing, one of the leading-edge visual voices of graphic pop surrealism and the exploding rock-poster scene was commissioned by Heavy Metal Magazine to design an upcoming magazine cover and what is even better is, Heavy Metal and Ewing have decided to release the intricately designed cover as a LIMITED EDITION PRINT entitled  _Hail to the Chief_.This stellar image is available in two prints, the Variant Edition seen here and the Standard edition, also available on this website.</p><p>The Standard Edition Screen Print measures 18_x24_ and is available HERE and NOW!</p><p></p>",Heavy Metal - No Sale,Classic Book,"Merchandise, onsale, Signed",false,Variant,Default Title,,,,,"",0,shopify,0,deny,bandwear-fulfillment,15.00,50.00,true,true,,https://cdn.shopify.com/s/files/1/2358/6005/products/gm-variant.jpg?v=1505679820,1,Hail to the Chief - Grant Morrison Variant - signed print (SOLD ,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2358/6005/products/gm-variant.jpg?v=1505679820,lb,,
shm5849,Hail to the Chief - Grant Morrison signed print,"You already know the AWESOME NEWS that legendary comic book writer Grant Morrison will become our new Editor-in-Chief! <p>Brian Ewing, one of the leading-edge visual voices of graphic pop surrealism and the exploding rock-poster scene was commissioned by Heavy Metal Magazine to design an upcoming magazine cover and what is even better is, Heavy Metal and Ewing have decided to release the intricately designed cover as a LIMITED EDITION PRINT entitled  _Hail to the Chief_.This stellar image is available in two prints, the Standard Edition seen here and the Variant edition, also available on this website.</p><p>The Standard Edition Screen Print measures 18_x24_ and is available HERE and NOW!</p><p>Each print comes signed by both Grant Morrison and Brian Ewing and these are anticipated to sell quickly.</p>",Heavy Metal - No Sale,Classic Book,"Merchandise, onsale, Signed",false,Variant,Default Title,,,,,"",0,shopify,0,deny,bandwear-fulfillment,12.00,40.00,true,true,,https://cdn.shopify.com/s/files/1/2358/6005/products/gm-regular.jpg?v=1505679819,1,Hail to the Chief - Grant Morrison signed print,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2358/6005/products/gm-regular.jpg?v=1505679819,lb,,
shm5841,Jack Kirby / Barry Geller - Lord of Light Blacklight Print - Planetary Control Room 2 (Left),"<p>Barry Geller &amp; Jack Kirby_s _LORD OF LIGHT_ artwork is now appearing in color for the first time in Heavy Metal #276, and to celebrate, we_re offering a chance to own a piece of history in bold psychedelic blacklight!</p>
<p>14 works of art from the Lord of Light project were selected to be meticulously colored by master Mark Englert.</p>
<p>The print at right entitled _Planetary Control Room (left side)_ measures 24"" x 30"" is now in a limited edition series. Each print was limited to just 50 copies and several were previously pre sold at the San Diego Comic Con in July so these are now available in EXTREMELY LIMITED numbers.</p>
<p>Pieces by Geller &amp; Kirby, mostly unseen before now, are part of American history as they were the artwork used by the CIA for OPERATION: ARGO, which helped free American embassy workers during the Iranian coup in 1979.</p>",Heavy Metal - No Sale,Classic Book,"Jack Kirby Lord of Light, Lord of Light, onsale, Rare-Collectible",true,Variant,Default Title,,,,,"",907,shopify,7,deny,bandwear-fulfillment,159.20,199.00,true,true,"",https://cdn.shopify.com/s/files/1/2358/6005/products/Planetary-Controlroom-HM-LEFT-BLACK-LIGHT-SEPS.jpg?v=1505679638,1,<!--0-->Lord of Light Print - Planetary Control Room 2 (Left),false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2358/6005/products/Planetary-Controlroom-HM-LEFT-BLACK-LIGHT-SEPS.jpg?v=1505679638,lb,,
shm5841,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2358/6005/products/5C7C0D22-F4F5-4DD7-B13F-06A580F4E17E.jpeg?v=1542120492,2,,,,,,,,,,,,,,,,,,,,,
shm5840,Jack Kirby / Barry Geller - Lord of Light Blacklight Print - Planetary Control Room 1 (Right),"<p>Barry Geller &amp; Jack Kirby_s _LORD OF LIGHT_ artwork is now appearing in color for the first time in Heavy Metal #276, and to celebrate, we_re offering a chance to own a piece of history in bold psychedelic blacklight!</p>
<p>14 works of art from the Lord of Light project were selected to be meticulously colored by master Mark Englert.</p>
<p>The print at right entitled _Planetary Control Room (right side)_ measures 24"" x 30"" is now in a limited edition series. Each print was limited to just 50 copies and several were previously pre sold at the San Diego Comic Con in July so these are now available in EXTREMELY LIMITED numbers.</p>
<p>Pieces by Geller &amp; Kirby, mostly unseen before now, are part of American history as they were the artwork used by the CIA for OPERATION: ARGO, which helped free American embassy workers during the Iranian coup in 1979.</p>",Heavy Metal - No Sale,Classic Book,"Jack Kirby Lord of Light, Lord of Light, onsale, Rare-Collectible",true,Variant,Default Title,,,,,"",907,shopify,5,deny,bandwear-fulfillment,159.20,199.00,true,true,"",https://cdn.shopify.com/s/files/1/2358/6005/products/Planetary-Controlroom-HM-RIGHT-BLACK-LIGHT-SEPS.jpg?v=1505679638,1,<!--1-->Lord of Light Print - Planetary Control Room 1 (Right),false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2358/6005/products/Planetary-Controlroom-HM-RIGHT-BLACK-LIGHT-SEPS.jpg?v=1505679638,lb,,
shm5840,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2358/6005/products/EDABBB50-09E1-4D0B-BA8D-A5CE49E86D55.jpeg?v=1542120528,2,,,,,,,,,,,,,,,,,,,,,
shm5833,The Best of Richard Corben,"<h2>Own the Best!</h2><p>This set features 8 of the most popular magazines containing stories by classic Heavy Metal artist Richard Corben at a nearly 40% discount.</p><p>Stories Include:</p><ul><li>January 1992 - Planetoid</li><li>September 1992</li></ul>",Heavy Metal,Classic Book,onsale,false,Variant,Default Title,,,,,"",0,shopify,0,deny,bandwear-fulfillment,12.00,40.00,true,true,,https://cdn.shopify.com/s/files/1/2358/6005/products/corben-set.jpg?v=1505680020,1,The Best of Richard Corben,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2358/6005/products/corben-set.jpg?v=1505680020,lb,,
shm5832,The Best of Luis Royo,"<h2>Own the Best!</h2><p>This magazine set features 8 of the most popular covers created by master cover artist Luis Royo at a nearly 40% discount.</p><p>Set Includes:</p><ul><li>October 1983</li><li>May 1984</li><li>September 1984</li><li>March 1985</li><li>May 1991</li><li>March 1992</li><li>November 1993</li><li>March 1994</li></ul><p>Purchase this set and you can choose either a Heavy Metal ball cap or skull cap for just $12.50.</p>",Heavy Metal,Classic Book,onsale,false,Variant,Default Title,,,,,"",0,shopify,0,deny,bandwear-fulfillment,12.00,40.00,true,true,,https://cdn.shopify.com/s/files/1/2358/6005/products/royo-set.jpg?v=1505680019,1,The Best of Luis Royo,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2358/6005/products/royo-set.jpg?v=1505680019,lb,,
shm5831,The Best of Simon Bisley,"<h2>Own the Best!</h2><p>This magazine set features 8 of the most popular covers created by master artist Simon Bisley at a nearly 40% discount.</p><p>Set Includes:</p><ul><li>November 1992</li><li>November 1994</li><li>September 1997</li><li>July 1998</li><li>July 2000</li><li>May 2003</li><li>January 2004</li><li>Spring 2005</li></ul><p>Purchase this set and you can choose either a Heavy Metal ball cap or skull cap for just $12.50.</p>",Heavy Metal,Classic Book,onsale,false,Variant,Default Title,,,,,"",0,shopify,0,deny,bandwear-fulfillment,12.00,40.00,true,true,,https://cdn.shopify.com/s/files/1/2358/6005/products/bisley-set2.jpg?v=1505680021,1,The Best of Simon Bisley,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2358/6005/products/bisley-set2.jpg?v=1505680021,lb,,
shm5830,The Best of Lorenzo Sperlonga,"<h2>Own the Best!</h2><p>This magazine set features 8 of the most popular covers created by master cover artist Lorenzo Sperlonga at a nearly 40% discount.</p><p>Set Includes:</p><ul><li>September 2000</li><li>May 2002</li><li>September 2003</li><li>May 2004</li><li>January 2006</li><li>November 2006</li><li>July 2007</li><li>May 2008</li></ul><p>Purchase this set and you can choose either a Heavy Metal ball cap or skull cap for just $12.50.</p>",Heavy Metal,Classic Book,onsale,false,Variant,Default Title,,,,,"",0,shopify,0,deny,bandwear-fulfillment,12.00,40.00,true,true,,https://cdn.shopify.com/s/files/1/2358/6005/products/lorenzo-set2.jpg?v=1505680019,1,The Best of Lorenzo Sperlonga,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2358/6005/products/lorenzo-set2.jpg?v=1505680019,lb,,
shm5822,Ladies Tank Top,"Exercise your right to bare arms on a warm summer day while showing off your 'Metal cred. This tank top will make you the hottest thing in the mosh pit or comic convention.<br><h2 align=""center"">IN STOCK NOW!!!</h2>",Heavy Metal,Classic Book,"Merchandise, onsale",false,Variant,Default Title,,,,,"",0,shopify,0,deny,bandwear-fulfillment,6.00,20.00,true,true,,https://cdn.shopify.com/s/files/1/2358/6005/products/ladies-tank.jpg?v=1505679877,1,Ladies Tank Top,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2358/6005/products/ladies-tank.jpg?v=1505679877,lb,,
shm5745,Wild Sketches I,<p>Wild Sketches 1</p>,Heavy Metal,Classic Book,onsale,false,Variant,Default Title,,,,,"",0,shopify,0,deny,bandwear-fulfillment,2.99,9.95,true,true,,https://cdn.shopify.com/s/files/1/2358/6005/products/wild_temp.jpg?v=1505680055,1,Wild Sketches I,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2358/6005/products/wild_temp.jpg?v=1505680055,lb,,
shm5725,The Ultimate Serpieri Druuna Collection,"See Druuna come to life! in each of these 6 fantastic hard cover books comprising our Ultimate Serpieri Collection.  Serpieri's highly detailed portrayals of well-endowed heroines have long been popular with Heavy Metal magazine fans.<br><br>This stunning collection comprises Morbus Gravis I and II, Serpieri Sketchbook 1, Mandragore, Clone and, of course, Druuna X.<br><br><b>Special Offer !! </b>- Purchase this collection now and receive a complimentary copy of the ""Naughty Art"" DVD by Irvin Bomb. <br><br>Each of these titles is normally priced at $14.95 but we are offering this 6 Book Collection now for just $45.00 plus shipping!<br><br>Please note that due to the weight of this collection, shipping outside the USA is pricey.<br><br>Shipping for this collection in the USA is $8.00<br>Shipping of this collection to Canada is $46.00<br>Shipping of this collection to all other destinations is $70.00<br>Shipping is automatically calculated at checkout",Heavy Metal,Classic Book,"onsale, Serpieri Druuna Library",false,Variant,Default Title,,,,,"",0,shopify,0,deny,bandwear-fulfillment,13.50,45.00,true,true,,https://cdn.shopify.com/s/files/1/2358/6005/products/serperie2.png?v=1505680035,1,The Ultimate Serpieri Druuna Collection,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2358/6005/products/serperie2.png?v=1505680035,lb,,
shm5689,Heavy Metal Slipcase,"<p>Slipcases are a great way to protect your issues of Heavy Metal and keep them handy and organized for easy reference. </p><p>These heavy duty matte black slipcases are specially designed for Heavy Metal and richly embossed with a silver logo on the front and spine.  Each magazine slipcase houses 6 issue of the magazine. They are V-notched for easy access.</p><br><br><!--<div align=""center""><b>BUY ANY 6 BACK ISSUES AND GET A FREE SLIPCASE!</b></div>-->",Heavy Metal,Classic Book,"Merchandise, onsale, Subscribe-Save",false,Variant,Default Title,,,,,"",0,shopify,0,deny,bandwear-fulfillment,4.49,14.95,true,true,,https://cdn.shopify.com/s/files/1/2358/6005/products/slipcase-only.png?v=1505679825,1,Heavy Metal Slipcase,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2358/6005/products/slipcase-only.png?v=1505679825,lb,,
shm5672,"Four Horsemen of the Apocalypse - Book III, End of Days","<b>by Michael Mendheim and Illustrated by Simon Bisley</b><br>_The End of Days_ is the third and final book in the epic series from Heavy Metal, illustrated by Simon Bisley. In this cataclysmic finale, the battle of Armageddon has begun. Adam and the Chosen must stand against the Four Horsemen of the Apocalypse to try and save the Earth from certain destruction. _I can barely contain my excitement ...The end of the world never looked so good._ says, Rob Orr  ComicBooked.com and LemonJuice McGee from MTV says, _...some of Bisley's grittiest action to date... and that's saying a lot!_",Heavy Metal,Classic Book,"allowsale, Classic Books, onsale",true,Variant,Default Title,,,,,BOOKS:FOUR HORSEMEN 3,680,shopify,845,deny,bandwear-fulfillment,4.49,14.95,true,true,,https://cdn.shopify.com/s/files/1/2358/6005/products/4h3.jpg?v=1505679807,1,"Four Horsemen of the Apocalypse - Book III, End of Days",false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2358/6005/products/4h3.jpg?v=1505679807,oz,,
shm5655,Four Horsemen of the Apocalypse Limited Edition Hard Cover,"<b>Simon Bisley and Michael Mendheim</b> LIMITED EDITION HARD COVER <br>The soft cover of Book I is sold out<br><br>Raised by the Order of Solomon, Adam Cahill is one of a rare handful of highly trained warriors bound by bloodline to guard the Seven Holy Seals that contain the End of Days. But ageless forces have conspired towards a prophetic event foretold by numerous cultures and multiple religions, and when that cryptic date arrives, they strike against the order without mercy! Adam's world is shattered, his family murdered, and he is sent spiraling into Hell itself. There, he must find three corrupt souls, chosen by Divinity, to join him in battle against the legendary Horsemen of the Apocalypse. Together, these broken individuals must band together to not only save their own souls, but to decide the very fate of Humanity.<br><br>The Four Horsemen of the Apocalypse is a dark, gritty, action - horror story inspired by the biblical tale of Armageddon.  It combines the expert talent of celebrated artist, Simon Bisley with additional art provided by the late Stan Winston, Tim Bradstreet, Chad Fidler, and Dave DeVries, and script written by co-writers Mike Kennedy and Sean Jaffe.",Heavy Metal,Classic Book,"Classic Books, onsale",false,Variant,Default Title,,,,,"",0,shopify,0,deny,bandwear-fulfillment,7.49,24.95,true,true,,https://cdn.shopify.com/s/files/1/2358/6005/products/4h_final_cover_6f77e5a7-ede2-4874-a8cf-6c1d9ede8429.jpg?v=1505679807,1,Four Horsemen of the Apocalypse Limited Edition Hard Cover,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2358/6005/products/4h_final_cover_6f77e5a7-ede2-4874-a8cf-6c1d9ede8429.jpg?v=1505679807,lb,,
shm5640,"Four Horsemen of the Apocalypse - Book II, The Chosen","<b>Simon Bisley and Michael Mendheim</b> Book II: The Chosen<br> <p>* ""Maybe the most Simon Bisleyish Comic he's ever done"" - Rich Johnson, BleedingCool.com<br>* ""I can barely contain my excitement...The end of the world never looked so good"" - Rob Orr, ComicBooked.com<br>* ""Some of Bisley's grittiest action to date ...and that's saying a lot!"" - Lemonjuice McGee, MTV Geek</p><p>The Four Horsemen of the Apocalypse is a dark, gritty, action - horror story inspired by the biblical tale of Armageddon.  It combines the expert talent of celebrated artist, Simon Bisley with additional art provided by the late Stan Winston, Tim Bradstreet, Chad Fidler, and Dave DeVries, and script written by co-writers Mike Kennedy and Sean Jaffe.</p>",Heavy Metal,Classic Book,"Bisley-Eastman Collection, Classic Books, onsale",false,Variant,Default Title,,,,,"",0,shopify,0,deny,bandwear-fulfillment,4.49,14.95,true,true,,https://cdn.shopify.com/s/files/1/2358/6005/products/book2.jpg?v=1505679804,1,"Four Horsemen of the Apocalypse - Book II, The Chosen",false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2358/6005/products/book2.jpg?v=1505679804,lb,,
